REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2018/08/06 20:00:00,10271.36,99.09,TRADE
NSW1,2018/08/06 20:30:00,10033.48,95.95,TRADE
NSW1,2018/08/06 21:00:00,9729.27,103.67,TRADE
NSW1,2018/08/06 22:00:00,9039.2,92,TRADE
NSW1,2018/08/06 22:30:00,8880.34,101.23,TRADE
NSW1,2018/08/06 23:00:00,8606.5,91.65,TRADE
NSW1,2018/08/06 23:30:00,8415.67,88.11,TRADE
NSW1,2018/08/07 01:30:00,7773.57,63.92,TRADE
NSW1,2018/08/07 00:00:00,8266.16,82.26,TRADE
NSW1,2018/08/07 00:30:00,8110.25,80.45,TRADE
NSW1,2018/08/07 01:00:00,7967.34,77.90,TRADE
NSW1,2018/08/07 02:00:00,7605.77,62.68,TRADE
NSW1,2018/08/07 02:30:00,7242.78,60.05,TRADE
NSW1,2018/08/07 03:00:00,7004.67,53.95,TRADE
NSW1,2018/08/07 03:30:00,6826.75,53.16,TRADE
NSW1,2018/08/07 05:30:00,7192.49,59.71,TRADE
NSW1,2018/08/07 04:00:00,6723.3,53.55,TRADE
NSW1,2018/08/07 04:30:00,6704.34,54.04,TRADE
NSW1,2018/08/07 05:00:00,6848.23,49.18,TRADE
NSW1,2018/08/07 07:30:00,9636.8,96.02,TRADE
NSW1,2018/08/07 06:00:00,7599.17,58.43,TRADE
NSW1,2018/08/07 06:30:00,8467.57,80.26,TRADE
NSW1,2018/08/07 07:00:00,9312.22,103,TRADE
NSW1,2018/08/07 09:30:00,8936.69,87.96,TRADE
NSW1,2018/08/07 08:00:00,9783.79,110.57,TRADE
NSW1,2018/08/07 08:30:00,9582.44,99.75,TRADE
NSW1,2018/08/07 09:00:00,9213.48,88.75,TRADE
NSW1,2018/08/07 10:00:00,8722.84,73.18,TRADE
NSW1,2018/08/07 10:30:00,8568.53,70.24,TRADE
NSW1,2018/08/07 11:00:00,8366.29,64.23,TRADE
NSW1,2018/08/07 11:30:00,8222.75,63.54,TRADE
NSW1,2018/08/07 12:00:00,8093.29,61.78,TRADE
NSW1,2018/08/07 14:00:00,7918.07,60.58,TRADE
NSW1,2018/08/07 12:30:00,8006.5,60.88,TRADE
NSW1,2018/08/07 13:00:00,7937.42,61,TRADE
NSW1,2018/08/07 13:30:00,7913.01,61.62,TRADE
NSW1,2018/08/07 14:30:00,7900.36,59.94,TRADE
NSW1,2018/08/07 15:00:00,7956.95,59.70,TRADE
NSW1,2018/08/07 15:30:00,8094.03,61.01,TRADE
NSW1,2018/08/07 16:00:00,8360.16,65.47,TRADE
NSW1,2018/08/07 19:00:00,10947.03,128.83,TRADE
NSW1,2018/08/07 16:30:00,8655.16,66,TRADE
NSW1,2018/08/07 17:00:00,9100.61,83.05,TRADE
NSW1,2018/08/07 17:30:00,9792.21,99.18,TRADE
NSW1,2018/08/07 18:00:00,10620.45,189.10,TRADE
NSW1,2018/08/07 18:30:00,10926.83,159.81,TRADE
NSW1,2018/08/07 19:30:00,10750.82,111.11,TRADE
NSW1,2018/08/07 20:00:00,10508.35,107.54,TRADE
NSW1,2018/08/07 22:00:00,9336.53,83.85,TRADE
NSW1,2018/08/07 20:30:00,10294.42,107.56,TRADE
NSW1,2018/08/07 21:00:00,10085.35,102.94,TRADE
NSW1,2018/08/07 21:30:00,9735.21,106.59,TRADE
NSW1,2018/08/07 22:30:00,9224.65,91.54,TRADE
NSW1,2018/08/07 23:00:00,8852.77,83.58,TRADE
NSW1,2018/08/07 23:30:00,8619.92,105.72,TRADE
NSW1,2018/08/08 00:00:00,8458.37,91.08,TRADE
NSW1,2018/08/08 02:00:00,7639.07,62.46,TRADE
NSW1,2018/08/08 00:30:00,8255.65,85.60,TRADE
NSW1,2018/08/08 01:00:00,8060.24,69.93,TRADE
NSW1,2018/08/08 01:30:00,7880.33,62.83,TRADE
NSW1,2018/08/08 02:30:00,7291.02,58.99,TRADE
NSW1,2018/08/08 03:00:00,7057.68,58.30,TRADE
NSW1,2018/08/08 03:30:00,6883.01,59.37,TRADE
NSW1,2018/08/08 04:00:00,6784.16,59.80,TRADE
NSW1,2018/08/08 04:30:00,6793.9,60.61,TRADE
NSW1,2018/08/08 07:30:00,9995.84,299.60,TRADE
NSW1,2018/08/08 05:00:00,6939.83,59.99,TRADE
NSW1,2018/08/08 05:30:00,7345.4,62.91,TRADE
NSW1,2018/08/08 06:00:00,7825.17,66.22,TRADE
NSW1,2018/08/08 06:30:00,8713.08,99.59,TRADE
NSW1,2018/08/08 07:00:00,9532.35,235.93,TRADE
NSW1,2018/08/08 08:00:00,10070.43,139.38,TRADE
NSW1,2018/08/08 08:30:00,9817.01,99.35,TRADE
NSW1,2018/08/08 10:30:00,8814.67,77.90,TRADE
NSW1,2018/08/08 09:00:00,9462.02,87.53,TRADE
NSW1,2018/08/08 09:30:00,9187.26,91.17,TRADE
NSW1,2018/08/08 10:00:00,9000.22,85.67,TRADE
NSW1,2018/08/08 11:00:00,8669.31,69.50,TRADE
NSW1,2018/08/08 11:30:00,8549.35,68.49,TRADE
NSW1,2018/08/08 12:00:00,8446.32,67.04,TRADE
NSW1,2018/08/08 12:30:00,8230.85,65.32,TRADE
NSW1,2018/08/08 14:30:00,7956.36,63.70,TRADE
NSW1,2018/08/08 13:00:00,8122.32,62.70,TRADE
NSW1,2018/08/08 13:30:00,8036.66,63.01,TRADE
NSW1,2018/08/08 14:00:00,7996.2,63.01,TRADE
NSW1,2018/08/08 15:00:00,7974.49,62.70,TRADE
NSW1,2018/08/08 15:30:00,8053.39,61.74,TRADE
NSW1,2018/08/08 16:00:00,8253.69,70.31,TRADE
NSW1,2018/08/08 16:30:00,8558.78,87.37,TRADE
NSW1,2018/08/08 19:30:00,10409.81,250.30,TRADE
NSW1,2018/08/08 17:00:00,8943.06,101.25,TRADE
NSW1,2018/08/08 17:30:00,9549.34,139.71,TRADE
NSW1,2018/08/08 18:00:00,10284.98,215.14,TRADE
NSW1,2018/08/08 18:30:00,10582.37,216.77,TRADE
NSW1,2018/08/08 19:00:00,10574.13,256.89,TRADE
NSW1,2018/08/08 20:00:00,10318.45,299.60,TRADE
NSW1,2018/08/08 20:30:00,10152.85,225.36,TRADE
NSW1,2018/08/08 21:00:00,9934.45,121.80,TRADE
NSW1,2018/08/08 21:30:00,9637.76,115.41,TRADE
NSW1,2018/08/08 22:00:00,9260.94,103.61,TRADE
NSW1,2018/08/08 22:30:00,9099.86,121.67,TRADE
NSW1,2018/08/08 23:00:00,8765.95,98.21,TRADE
NSW1,2018/08/08 23:30:00,8604.43,98.66,TRADE
NSW1,2018/08/09 00:00:00,8439.13,97.40,TRADE
NSW1,2018/08/09 00:30:00,8306.76,101.88,TRADE
NSW1,2018/08/09 01:00:00,8089.02,94.30,TRADE
NSW1,2018/08/09 03:00:00,7148.17,73.69,TRADE
NSW1,2018/08/09 01:30:00,7890.12,86.44,TRADE
NSW1,2018/08/09 02:00:00,7700.22,90.18,TRADE
NSW1,2018/08/09 02:30:00,7398.93,78.40,TRADE
NSW1,2018/08/09 03:30:00,7004.79,68.35,TRADE
NSW1,2018/08/09 04:00:00,6861.94,63.04,TRADE
NSW1,2018/08/09 04:30:00,6963.42,66.79,TRADE
NSW1,2018/08/09 05:00:00,7073.4,67.96,TRADE
NSW1,2018/08/09 08:00:00,10116.2,186.53,TRADE
NSW1,2018/08/09 05:30:00,7467.19,70.26,TRADE
NSW1,2018/08/09 06:00:00,7896.05,84.06,TRADE
NSW1,2018/08/09 06:30:00,8772.3,119.85,TRADE
NSW1,2018/08/09 07:00:00,9596.95,211.48,TRADE
NSW1,2018/08/09 07:30:00,10035.4,200.36,TRADE
NSW1,2018/08/09 08:30:00,9861.18,109.57,TRADE
NSW1,2018/08/09 09:00:00,9441.02,100.76,TRADE
NSW1,2018/08/09 11:00:00,8431.66,81.61,TRADE
NSW1,2018/08/09 09:30:00,9170.72,102.07,TRADE
NSW1,2018/08/09 10:00:00,8817.19,86.27,TRADE
NSW1,2018/08/09 10:30:00,8634.88,89.36,TRADE
NSW1,2018/08/09 11:30:00,8084.06,70.47,TRADE
NSW1,2018/08/09 12:00:00,7889.04,66.35,TRADE
NSW1,2018/08/09 12:30:00,7863.36,68.06,TRADE
NSW1,2018/08/09 13:00:00,7746.94,61.60,TRADE
NSW1,2018/08/09 15:00:00,7735.77,63.84,TRADE
NSW1,2018/08/09 13:30:00,7686.63,63.14,TRADE
NSW1,2018/08/09 14:00:00,7685.1,62.92,TRADE
NSW1,2018/08/09 14:30:00,7698.04,63.44,TRADE
NSW1,2018/08/09 15:30:00,7829.27,64.40,TRADE
NSW1,2018/08/09 16:00:00,8046.33,84.53,TRADE
NSW1,2018/08/09 16:30:00,8305.14,80.25,TRADE
NSW1,2018/08/09 17:00:00,8686.45,89.36,TRADE
NSW1,2018/08/09 17:30:00,9270.81,112.15,TRADE
NSW1,2018/08/09 19:00:00,10504.59,148.79,TRADE
NSW1,2018/08/09 19:30:00,10365.36,113.24,TRADE
NSW1,2018/08/09 18:00:00,10083.84,147.64,TRADE
NSW1,2018/08/09 18:30:00,10420.57,164.35,TRADE
NSW1,2018/08/09 20:00:00,10224.56,122.20,TRADE
NSW1,2018/08/09 20:30:00,10066.78,136.68,TRADE
NSW1,2018/08/09 21:00:00,9972.78,134.91,TRADE
NSW1,2018/08/09 21:30:00,9737.92,105.19,TRADE
NSW1,2018/08/09 23:30:00,8776.54,91.02,TRADE
NSW1,2018/08/09 22:00:00,9401.97,101.01,TRADE
NSW1,2018/08/09 22:30:00,9287.92,112.09,TRADE
NSW1,2018/08/09 23:00:00,8984.74,86.87,TRADE
NSW1,2018/08/10 00:00:00,8680.51,82.94,TRADE
NSW1,2018/08/10 00:30:00,8427.15,85.30,TRADE
NSW1,2018/08/10 01:00:00,8213.07,71.93,TRADE
NSW1,2018/08/10 01:30:00,8051.06,62.72,TRADE
NSW1,2018/08/10 03:30:00,7062.79,61.76,TRADE
NSW1,2018/08/10 02:00:00,7859.81,62.79,TRADE
NSW1,2018/08/10 02:30:00,7521.57,68.78,TRADE
NSW1,2018/08/10 03:00:00,7292.74,66.98,TRADE
NSW1,2018/08/10 04:00:00,6983.61,61.32,TRADE
NSW1,2018/08/10 04:30:00,6980.77,62.61,TRADE
NSW1,2018/08/10 05:00:00,7177.53,67.18,TRADE
NSW1,2018/08/10 05:30:00,7537.06,78.09,TRADE
NSW1,2018/08/10 07:00:00,9625.35,209.21,TRADE
NSW1,2018/08/10 07:30:00,10110.44,190.85,TRADE
NSW1,2018/08/10 06:00:00,7981.83,78.44,TRADE
NSW1,2018/08/10 06:30:00,8822.79,173.12,TRADE
NSW1,2018/08/10 08:00:00,10258.27,115.30,TRADE
NSW1,2018/08/10 08:30:00,10029.19,105.19,TRADE
NSW1,2018/08/10 09:00:00,9580.79,83.79,TRADE
NSW1,2018/08/10 09:30:00,9288.54,78.26,TRADE
NSW1,2018/08/10 11:30:00,8023,56.86,TRADE
NSW1,2018/08/10 10:00:00,8913.2,78.88,TRADE
NSW1,2018/08/10 10:30:00,8533.34,62.40,TRADE
NSW1,2018/08/10 11:00:00,8348.18,61.07,TRADE
NSW1,2018/08/10 12:00:00,7821.02,57.73,TRADE
NSW1,2018/08/10 12:30:00,7645.06,53.87,TRADE
NSW1,2018/08/10 13:00:00,7588.97,61.55,TRADE
NSW1,2018/08/10 13:30:00,7523.23,58.12,TRADE
NSW1,2018/08/10 14:00:00,7492.86,60.85,TRADE
NSW1,2018/08/10 16:00:00,7848.16,67.10,TRADE
NSW1,2018/08/10 14:30:00,7449.71,61.27,TRADE
NSW1,2018/08/10 15:00:00,7517.81,61.67,TRADE
NSW1,2018/08/10 15:30:00,7618.5,61.56,TRADE
NSW1,2018/08/10 16:30:00,8086.32,71.07,TRADE
NSW1,2018/08/10 17:00:00,8431.31,85.98,TRADE
NSW1,2018/08/10 17:30:00,8857.96,89.96,TRADE
NSW1,2018/08/10 18:00:00,9545,103.90,TRADE
NSW1,2018/08/10 20:00:00,9333.67,95.79,TRADE
NSW1,2018/08/10 19:30:00,9540.71,93.90,TRADE
NSW1,2018/08/10 18:30:00,9738.74,112.20,TRADE
NSW1,2018/08/10 19:00:00,9724.99,114.64,TRADE
NSW1,2018/08/10 20:30:00,9220.78,106.52,TRADE
NSW1,2018/08/10 21:00:00,9041.05,105.41,TRADE
NSW1,2018/08/10 21:30:00,8883.37,109.33,TRADE
NSW1,2018/08/10 22:00:00,8685.16,93.24,TRADE
NSW1,2018/08/11 00:00:00,8338.84,133.19,TRADE
NSW1,2018/08/10 22:30:00,8678.6,104.14,TRADE
NSW1,2018/08/10 23:00:00,8458.31,108.24,TRADE
NSW1,2018/08/10 23:30:00,8446.13,147.85,TRADE
NSW1,2018/08/11 00:30:00,8086.93,98.08,TRADE
NSW1,2018/08/11 01:00:00,7895.72,90.37,TRADE
NSW1,2018/08/11 01:30:00,7668.23,83.98,TRADE
NSW1,2018/08/11 02:00:00,7436.29,79.18,TRADE
NSW1,2018/08/11 04:00:00,6436.45,50.38,TRADE
NSW1,2018/08/11 02:30:00,7075.52,69.14,TRADE
NSW1,2018/08/11 03:00:00,6723.55,60.72,TRADE
NSW1,2018/08/11 03:30:00,6584.89,60.96,TRADE
NSW1,2018/08/11 04:30:00,6401.16,54.85,TRADE
NSW1,2018/08/11 05:00:00,6395.1,62.66,TRADE
NSW1,2018/08/11 05:30:00,6555.25,63.95,TRADE
NSW1,2018/08/11 06:00:00,6760.92,62.68,TRADE
NSW1,2018/08/11 06:30:00,7107.37,72.72,TRADE
NSW1,2018/08/11 08:30:00,8265.13,105.59,TRADE
NSW1,2018/08/11 07:30:00,7858.33,82.75,TRADE
NSW1,2018/08/11 07:00:00,7480.48,90.39,TRADE
NSW1,2018/08/11 08:00:00,8128.22,96.72,TRADE
NSW1,2018/08/11 09:00:00,8191.73,102.87,TRADE
NSW1,2018/08/11 09:30:00,8067.53,93.71,TRADE
NSW1,2018/08/11 10:00:00,7811.04,71.70,TRADE
NSW1,2018/08/11 10:30:00,7591.84,62.09,TRADE
NSW1,2018/08/11 12:30:00,6934.71,56.39,TRADE
NSW1,2018/08/11 11:00:00,7351.47,51.22,TRADE
NSW1,2018/08/11 11:30:00,7110.26,51.48,TRADE
NSW1,2018/08/11 12:00:00,6984.74,58.18,TRADE
NSW1,2018/08/11 13:00:00,6891.75,64.73,TRADE
NSW1,2018/08/11 13:30:00,6804.96,46.76,TRADE
NSW1,2018/08/11 14:00:00,6821.97,52.80,TRADE
NSW1,2018/08/11 14:30:00,6853.48,55.85,TRADE
NSW1,2018/08/11 16:30:00,7535.43,83.07,TRADE
NSW1,2018/08/11 15:00:00,6935.3,61,TRADE
NSW1,2018/08/11 15:30:00,7024.8,65.01,TRADE
NSW1,2018/08/11 16:00:00,7251.19,76.73,TRADE
NSW1,2018/08/11 17:00:00,7751.72,95.97,TRADE
NSW1,2018/08/11 17:30:00,8068.38,85.52,TRADE
NSW1,2018/08/11 18:00:00,8575.81,99.11,TRADE
NSW1,2018/08/11 18:30:00,8723.98,108.57,TRADE
NSW1,2018/08/11 20:30:00,8290.19,96.66,TRADE
NSW1,2018/08/11 19:30:00,8464.38,83.59,TRADE
NSW1,2018/08/11 19:00:00,8646.29,107.30,TRADE
NSW1,2018/08/11 20:00:00,8318.82,88.08,TRADE
NSW1,2018/08/11 21:00:00,8184.06,99.38,TRADE
NSW1,2018/08/11 21:30:00,8062.32,94.59,TRADE
NSW1,2018/08/11 22:00:00,7950.89,89.71,TRADE
NSW1,2018/08/11 22:30:00,7908.6,85.99,TRADE
NSW1,2018/08/11 23:00:00,7755.31,76.47,TRADE
NSW1,2018/08/12 01:00:00,7214.08,67.39,TRADE
NSW1,2018/08/11 23:30:00,7711.8,75.85,TRADE
NSW1,2018/08/12 00:00:00,7579.55,71.33,TRADE
NSW1,2018/08/12 00:30:00,7390.04,68.71,TRADE
NSW1,2018/08/12 01:30:00,7057.54,86.51,TRADE
NSW1,2018/08/12 02:00:00,6900.72,81.21,TRADE
NSW1,2018/08/12 02:30:00,6668.96,68.02,TRADE
NSW1,2018/08/12 03:00:00,6428.08,63.08,TRADE
NSW1,2018/08/12 05:00:00,6222.95,49.24,TRADE
NSW1,2018/08/12 03:30:00,6312.11,63.12,TRADE
NSW1,2018/08/12 04:00:00,6205.48,56.39,TRADE
NSW1,2018/08/12 04:30:00,6222.49,52.96,TRADE
NSW1,2018/08/12 05:30:00,6374.44,51.02,TRADE
NSW1,2018/08/12 06:00:00,6487.16,57.54,TRADE
NSW1,2018/08/12 06:30:00,6732.64,54.86,TRADE
NSW1,2018/08/12 07:00:00,7017.15,60.22,TRADE
NSW1,2018/08/12 09:00:00,8073.21,64.84,TRADE
NSW1,2018/08/12 07:30:00,7337.96,60.76,TRADE
NSW1,2018/08/12 08:00:00,7632.47,62.64,TRADE
NSW1,2018/08/12 08:30:00,7948.7,65.70,TRADE
NSW1,2018/08/12 09:30:00,8163.57,62.60,TRADE
NSW1,2018/08/12 10:00:00,7913.74,57.43,TRADE
NSW1,2018/08/12 10:30:00,7759.51,57.50,TRADE
NSW1,2018/08/12 11:00:00,7533.63,48.99,TRADE
NSW1,2018/08/12 13:00:00,6981.71,48.06,TRADE
NSW1,2018/08/12 11:30:00,7335.16,49.29,TRADE
NSW1,2018/08/12 12:00:00,7208.28,49.98,TRADE
NSW1,2018/08/12 12:30:00,7092.34,51.68,TRADE
NSW1,2018/08/12 13:30:00,6912.52,37.23,TRADE
NSW1,2018/08/12 14:00:00,6888.17,43.55,TRADE
NSW1,2018/08/12 14:30:00,6884.45,50.07,TRADE
NSW1,2018/08/12 15:00:00,6983.53,59.27,TRADE
NSW1,2018/08/12 17:00:00,8275.33,65.20,TRADE
NSW1,2018/08/12 15:30:00,7177.79,60.18,TRADE
NSW1,2018/08/12 16:00:00,7441.96,61.56,TRADE
NSW1,2018/08/12 16:30:00,7843.33,58.93,TRADE
NSW1,2018/08/12 17:30:00,8890.63,75.78,TRADE
NSW1,2018/08/12 19:30:00,9978.04,88.35,TRADE
NSW1,2018/08/12 18:00:00,9737.63,88.98,TRADE
NSW1,2018/08/12 18:30:00,10121.89,106.54,TRADE
NSW1,2018/08/12 19:00:00,10109.17,101.23,TRADE
NSW1,2018/08/12 21:30:00,9285.22,78.91,TRADE
NSW1,2018/08/12 20:00:00,9803.12,80.91,TRADE
NSW1,2018/08/12 20:30:00,9636.87,85.82,TRADE
NSW1,2018/08/12 21:00:00,9537.83,95.15,TRADE
NSW1,2018/08/12 22:00:00,8955.45,78.10,TRADE
NSW1,2018/08/12 22:30:00,8721,78.71,TRADE
NSW1,2018/08/12 23:00:00,8371.01,72,TRADE
NSW1,2018/08/12 23:30:00,8131.4,66.73,TRADE
NSW1,2018/08/13 01:30:00,7243.08,58.27,TRADE
NSW1,2018/08/13 00:00:00,7958.65,68.68,TRADE
NSW1,2018/08/13 00:30:00,7721.27,62.75,TRADE
NSW1,2018/08/13 01:00:00,7504.71,62.66,TRADE
NSW1,2018/08/13 02:00:00,7139.49,61.36,TRADE
NSW1,2018/08/13 02:30:00,6839.76,54.17,TRADE
NSW1,2018/08/13 03:00:00,6701.89,53.88,TRADE
NSW1,2018/08/13 03:30:00,6555.95,47.91,TRADE
NSW1,2018/08/13 05:30:00,7210.94,60.74,TRADE
NSW1,2018/08/13 04:00:00,6587.6,60.52,TRADE
NSW1,2018/08/13 04:30:00,6635.25,59.53,TRADE
NSW1,2018/08/13 05:00:00,6808.85,53.51,TRADE
NSW1,2018/08/13 07:30:00,9837.04,109.07,TRADE
NSW1,2018/08/13 06:00:00,7666.86,60.64,TRADE
NSW1,2018/08/13 06:30:00,8585.48,93.42,TRADE
NSW1,2018/08/13 07:00:00,9342.41,110.16,TRADE
NSW1,2018/08/13 09:30:00,9176.15,87.92,TRADE
NSW1,2018/08/13 08:00:00,10048.31,109.98,TRADE
NSW1,2018/08/13 08:30:00,9836.38,108.68,TRADE
NSW1,2018/08/13 09:00:00,9425.65,81.31,TRADE
NSW1,2018/08/13 10:00:00,8871.64,83.02,TRADE
NSW1,2018/08/13 10:30:00,8696.58,80.35,TRADE
NSW1,2018/08/13 11:00:00,8437.45,72.56,TRADE
NSW1,2018/08/13 11:30:00,8184.65,70.69,TRADE
NSW1,2018/08/13 13:30:00,7759.29,68.69,TRADE
NSW1,2018/08/13 12:00:00,7982.55,70.55,TRADE
NSW1,2018/08/13 12:30:00,7852.76,72.90,TRADE
NSW1,2018/08/13 13:00:00,7698.45,63.03,TRADE
NSW1,2018/08/13 14:00:00,7751.35,63.99,TRADE
NSW1,2018/08/13 14:30:00,7755.51,67.60,TRADE
NSW1,2018/08/13 15:00:00,7780.89,63.17,TRADE
NSW1,2018/08/13 15:30:00,7858.9,64.12,TRADE
NSW1,2018/08/13 16:00:00,8100.34,74.21,TRADE
NSW1,2018/08/13 19:00:00,10524.11,173.98,TRADE
NSW1,2018/08/13 16:30:00,8415.53,77.32,TRADE
NSW1,2018/08/13 17:00:00,8849.95,95.11,TRADE
NSW1,2018/08/13 17:30:00,9405.16,96.34,TRADE
NSW1,2018/08/13 18:00:00,10301.62,125.48,TRADE
NSW1,2018/08/13 18:30:00,10594.43,236.39,TRADE
NSW1,2018/08/13 19:30:00,10363.91,120.80,TRADE
NSW1,2018/08/13 20:00:00,10130.68,133.96,TRADE
NSW1,2018/08/13 22:00:00,9086.72,105.70,TRADE
NSW1,2018/08/13 20:30:00,9953.56,129.35,TRADE
NSW1,2018/08/13 21:00:00,9675.07,121.33,TRADE
NSW1,2018/08/13 21:30:00,9450.28,109.85,TRADE
NSW1,2018/08/13 22:30:00,8986.85,113.45,TRADE
NSW1,2018/08/13 23:00:00,8595.19,93.60,TRADE
NSW1,2018/08/13 23:30:00,8483.83,92.30,TRADE
NSW1,2018/08/14 00:00:00,8340.42,88.16,TRADE
NSW1,2018/08/14 02:00:00,7604.56,83.79,TRADE
NSW1,2018/08/14 00:30:00,8127.12,81.22,TRADE
NSW1,2018/08/14 01:00:00,7936.2,74.29,TRADE
NSW1,2018/08/14 01:30:00,7806.62,77.18,TRADE
NSW1,2018/08/14 02:30:00,7308.37,70.44,TRADE
NSW1,2018/08/14 03:00:00,7034.92,63.11,TRADE
NSW1,2018/08/14 03:30:00,6904.51,60.51,TRADE
NSW1,2018/08/14 04:00:00,6813.52,56.18,TRADE
NSW1,2018/08/14 07:00:00,9497.27,208.85,TRADE
NSW1,2018/08/14 04:30:00,6812.66,55.46,TRADE
NSW1,2018/08/14 05:00:00,6950.85,58.20,TRADE
NSW1,2018/08/14 05:30:00,7346.31,62.49,TRADE
NSW1,2018/08/14 06:00:00,7766.96,66.22,TRADE
NSW1,2018/08/14 06:30:00,8705.23,123.04,TRADE
NSW1,2018/08/14 07:30:00,9879.73,154.22,TRADE
NSW1,2018/08/14 08:00:00,10027.61,122,TRADE
NSW1,2018/08/14 10:00:00,8619.85,77.43,TRADE
NSW1,2018/08/14 08:30:00,9710.41,82.14,TRADE
NSW1,2018/08/14 09:00:00,9276.06,73.34,TRADE
NSW1,2018/08/14 09:30:00,8952.82,69.05,TRADE
NSW1,2018/08/14 10:30:00,8421.64,72.93,TRADE
NSW1,2018/08/14 11:00:00,8215.69,52.37,TRADE
NSW1,2018/08/14 11:30:00,7966.08,58.82,TRADE
NSW1,2018/08/14 12:00:00,7742.67,60.34,TRADE
NSW1,2018/08/14 12:30:00,7638.07,62.17,TRADE
NSW1,2018/08/14 14:30:00,7527.07,65.20,TRADE
NSW1,2018/08/14 13:00:00,7511.89,63.53,TRADE
NSW1,2018/08/14 13:30:00,7568.52,32.75,TRADE
NSW1,2018/08/14 14:00:00,7530.46,59.95,TRADE
NSW1,2018/08/14 15:00:00,7566.55,61.76,TRADE
NSW1,2018/08/14 15:30:00,7664.79,66.68,TRADE
NSW1,2018/08/14 16:00:00,7884.72,79.90,TRADE
NSW1,2018/08/14 16:30:00,8165.35,80.66,TRADE
NSW1,2018/08/14 19:30:00,9891.82,121.09,TRADE
NSW1,2018/08/14 17:00:00,8501.84,99.20,TRADE
NSW1,2018/08/14 17:30:00,8977.09,110.45,TRADE
NSW1,2018/08/14 18:00:00,9755.21,187.37,TRADE
NSW1,2018/08/14 18:30:00,10020.58,225.04,TRADE
NSW1,2018/08/14 19:00:00,10080.06,186.65,TRADE
NSW1,2018/08/14 20:00:00,9711.97,113.06,TRADE
NSW1,2018/08/14 20:30:00,9564.42,147.87,TRADE
NSW1,2018/08/14 22:30:00,8710.96,102.79,TRADE
NSW1,2018/08/14 21:00:00,9349.74,120.47,TRADE
NSW1,2018/08/14 21:30:00,9071.46,106.81,TRADE
NSW1,2018/08/14 22:00:00,8787.76,97,TRADE
NSW1,2018/08/14 23:00:00,8457.32,97.28,TRADE
NSW1,2018/08/14 23:30:00,8283.46,100.33,TRADE
NSW1,2018/08/15 00:00:00,8211.66,103.49,TRADE
NSW1,2018/08/15 00:30:00,8020.86,94.96,TRADE
NSW1,2018/08/15 02:30:00,7168.15,62.91,TRADE
NSW1,2018/08/15 01:00:00,7839.72,77.06,TRADE
NSW1,2018/08/15 01:30:00,7670.85,68.83,TRADE
NSW1,2018/08/15 02:00:00,7500.23,69.98,TRADE
NSW1,2018/08/15 03:00:00,6929.07,61.46,TRADE
NSW1,2018/08/15 03:30:00,6757.6,53.17,TRADE
NSW1,2018/08/15 04:00:00,6675.61,60.94,TRADE
NSW1,2018/08/15 04:30:00,6687.17,56.11,TRADE
NSW1,2018/08/15 07:30:00,9455.74,116.98,TRADE
NSW1,2018/08/15 05:00:00,6810.86,56.92,TRADE
NSW1,2018/08/15 05:30:00,7237.87,62.15,TRADE
NSW1,2018/08/15 06:00:00,7664.83,78.04,TRADE
NSW1,2018/08/15 06:30:00,8486.46,145.13,TRADE
NSW1,2018/08/15 07:00:00,9186.45,185.18,TRADE
NSW1,2018/08/15 08:00:00,9530.18,114.96,TRADE
NSW1,2018/08/15 08:30:00,9224.89,107.87,TRADE
NSW1,2018/08/15 09:00:00,8749.75,83.54,TRADE
NSW1,2018/08/15 11:00:00,7805.2,64.59,TRADE
NSW1,2018/08/15 09:30:00,8508.78,85.29,TRADE
NSW1,2018/08/15 10:00:00,8234.64,75.68,TRADE
NSW1,2018/08/15 10:30:00,7977.63,68.36,TRADE
NSW1,2018/08/15 11:30:00,7637.58,52.35,TRADE
NSW1,2018/08/15 12:00:00,7506.88,59.73,TRADE
NSW1,2018/08/15 12:30:00,7476.73,50.98,TRADE
NSW1,2018/08/15 13:00:00,7386.99,50.95,TRADE
NSW1,2018/08/15 15:00:00,7581.19,62.04,TRADE
NSW1,2018/08/15 13:30:00,7394.91,52.35,TRADE
NSW1,2018/08/15 14:00:00,7434.98,57.81,TRADE
NSW1,2018/08/15 14:30:00,7516.97,61.94,TRADE
NSW1,2018/08/15 15:30:00,7645.01,60.99,TRADE
NSW1,2018/08/15 16:00:00,7813.51,68.26,TRADE
NSW1,2018/08/15 16:30:00,8054.33,66.20,TRADE
NSW1,2018/08/15 17:00:00,8326.64,80.17,TRADE
NSW1,2018/08/15 20:00:00,9056.54,91.66,TRADE
NSW1,2018/08/15 17:30:00,8706.69,85.47,TRADE
NSW1,2018/08/15 18:00:00,9300.64,105.06,TRADE
NSW1,2018/08/15 18:30:00,9492.76,119.51,TRADE
NSW1,2018/08/15 19:00:00,9471.88,125.69,TRADE
NSW1,2018/08/15 19:30:00,9261.2,98.73,TRADE
NSW1,2018/08/15 20:30:00,8868.91,95.12,TRADE
NSW1,2018/08/15 21:00:00,8684.02,86.46,TRADE
NSW1,2018/08/15 23:00:00,8022.94,84.11,TRADE
NSW1,2018/08/15 21:30:00,8464.42,90.12,TRADE
