time,temp,dwpt,rhum,wdir,wspd,pres
2012-10-26 16:00:00,12.7,1.7,47.0,240.0,16.6,1012.6
2012-10-26 19:00:00,11.4,3.4,58.0,250.0,16.6,1013.4
2012-10-26 22:00:00,17.9,3.7,39.0,250.0,18.4,1015.7
2012-10-27 01:00:00,20.4,0.8,27.0,300.0,9.4,1015.7
2012-10-27 04:00:00,20.5,4.9,36.0,90.0,16.6,1015.5
2012-10-27 07:00:00,17.2,5.2,45.0,110.0,14.8,1018.0
2012-10-27 10:00:00,13.9,6.3,60.0,160.0,5.4,1022.1
2012-10-27 13:00:00,13.7,6.5,62.0,260.0,5.4,1023.7
2012-10-27 16:00:00,11.9,7.0,72.0,130.0,3.6,1023.1
2012-10-27 19:00:00,9.5,8.3,92.0,,0.0,1024.0
2012-10-27 22:00:00,16.7,7.9,56.0,150.0,11.2,1025.7
2012-10-28 01:00:00,17.1,8.0,55.0,50.0,14.8,1025.5
2012-10-28 04:00:00,19.9,7.6,45.0,40.0,16.6,1023.6
2012-10-28 07:00:00,18.8,7.6,48.0,60.0,16.6,1023.5
2012-10-28 10:00:00,13.9,8.7,71.0,130.0,5.4,1025.3
2012-10-28 13:00:00,11.5,8.5,82.0,,0.0,1026.2
2012-10-28 16:00:00,8.1,6.9,92.0,,0.0,1024.4
2012-10-28 19:00:00,7.0,6.7,98.0,,0.0,1024.5
2012-10-28 22:00:00,15.5,8.2,62.0,,0.0,1025.1
2012-10-29 01:00:00,21.0,6.5,39.0,30.0,16.6,1023.1
2012-10-29 04:00:00,24.5,5.8,30.0,50.0,11.2,1020.0
2012-10-29 07:00:00,20.4,10.2,52.0,70.0,18.4,1019.5
2012-10-29 10:00:00,15.8,10.1,69.0,30.0,7.6,1021.1
2012-10-29 13:00:00,11.8,9.4,85.0,,0.0,1020.8
2012-10-29 16:00:00,10.6,9.8,95.0,,0.0,1019.5
2012-10-29 19:00:00,8.3,7.7,96.0,,0.0,1019.4
2012-10-29 22:00:00,18.8,10.4,58.0,270.0,5.4,1019.7
2012-10-30 01:00:00,23.3,8.6,39.0,360.0,9.4,1017.8
2012-10-30 04:00:00,27.2,10.0,34.0,50.0,13.0,1014.1
2012-10-30 07:00:00,23.8,11.5,46.0,70.0,18.4,1014.2
2012-10-30 10:00:00,18.4,12.8,70.0,90.0,9.4,1016.4
2012-10-30 13:00:00,13.5,11.4,87.0,140.0,3.6,1016.5
2012-10-30 16:00:00,12.2,11.3,94.0,,0.0,1015.2
2012-10-30 19:00:00,10.8,10.5,98.0,,0.0,1015.6
2012-10-30 22:00:00,19.8,12.6,63.0,,0.0,1016.2
2012-10-31 01:00:00,30.0,11.0,31.0,100.0,9.4,1013.8
2012-10-31 04:00:00,30.0,10.0,29.0,70.0,20.5,1011.6
2012-10-31 07:00:00,27.4,9.3,32.0,60.0,14.8,1012.1
2012-10-31 10:00:00,20.4,12.1,59.0,80.0,9.4,1014.1
2012-10-31 13:00:00,15.5,11.7,78.0,230.0,1.8,1013.0
2012-10-31 16:00:00,13.0,12.1,94.0,,0.0,1010.5
2012-10-31 19:00:00,11.3,10.7,96.0,,0.0,1008.9
2012-10-31 22:00:00,19.8,12.6,63.0,190.0,5.4,1008.3
2012-11-01 01:00:00,24.8,14.9,54.0,,0.0,1004.8
2012-11-01 04:00:00,32.4,5.0,18.0,320.0,29.5,1001.3
2012-11-01 07:00:00,27.0,7.5,29.0,250.0,22.3,1003.0
2012-11-01 10:00:00,19.5,3.2,34.0,250.0,33.5,1007.0
2012-11-01 13:00:00,17.8,3.3,38.0,240.0,20.5,1008.6
2012-11-01 16:00:00,13.9,3.4,49.0,140.0,7.6,1009.6
2012-11-01 19:00:00,11.6,4.1,60.0,190.0,13.0,1012.5
2012-11-01 22:00:00,17.1,4.7,44.0,170.0,14.8,1015.4
2012-11-02 01:00:00,20.3,1.2,28.0,160.0,14.8,1014.6
2012-11-02 04:00:00,20.9,4.4,34.0,140.0,20.5,1014.3
2012-11-02 07:00:00,18.2,5.1,42.0,110.0,16.6,1015.6
2012-11-02 10:00:00,13.6,7.1,65.0,,0.0,1019.0
2012-11-02 13:00:00,13.2,10.0,81.0,140.0,7.6,1019.4
2012-11-02 16:00:00,12.6,11.5,93.0,,0.0,1018.9
2012-11-02 19:00:00,12.9,11.1,89.0,,0.0,1019.6
2012-11-02 22:00:00,14.3,11.3,82.0,220.0,7.6,1021.1
2012-11-03 01:00:00,16.6,10.7,68.0,350.0,14.8,1020.6
2012-11-03 04:00:00,16.8,10.0,64.0,120.0,13.0,1020.1
2012-11-03 07:00:00,16.1,9.5,65.0,80.0,7.6,1019.9
2012-11-03 10:00:00,15.2,9.5,69.0,70.0,5.4,1021.5
2012-11-03 13:00:00,14.1,10.7,80.0,,0.0,1021.4
2012-11-03 16:00:00,12.1,10.5,90.0,,0.0,1020.0
2012-11-03 19:00:00,12.6,10.8,89.0,,0.0,1019.7
2012-11-03 22:00:00,17.9,11.0,64.0,150.0,7.6,1020.6
2012-11-04 01:00:00,23.1,11.2,47.0,20.0,14.8,1018.4
2012-11-04 04:00:00,24.4,12.0,46.0,90.0,14.8,1016.1
2012-11-04 07:00:00,22.8,13.8,57.0,70.0,18.4,1016.2
2012-11-04 10:00:00,18.3,14.6,79.0,120.0,5.4,1018.9
2012-11-04 13:00:00,15.0,14.0,94.0,,0.0,1018.9
2012-11-04 16:00:00,13.4,13.1,98.0,,0.0,1017.2
2012-11-04 19:00:00,12.7,12.5,99.0,270.0,5.4,1017.6
2012-11-04 22:00:00,18.0,15.4,85.0,70.0,5.4,1018.4
2012-11-05 01:00:00,28.5,14.0,41.0,10.0,11.2,1015.8
2012-11-05 04:00:00,32.1,14.7,35.0,70.0,22.3,1013.1
2012-11-05 07:00:00,25.7,14.8,51.0,60.0,20.5,1014.2
2012-11-05 10:00:00,21.5,17.3,77.0,320.0,11.2,1016.5
2012-11-05 13:00:00,18.8,15.9,83.0,170.0,5.4,1015.8
2012-11-05 16:00:00,18.1,16.1,88.0,230.0,1.8,1014.4
2012-11-05 19:00:00,17.2,15.7,91.0,,0.0,1015.5
2012-11-05 22:00:00,21.7,16.0,70.0,,0.0,1015.8
2012-11-06 01:00:00,28.4,16.3,48.0,20.0,13.0,1014.1
2012-11-06 04:00:00,32.6,15.2,35.0,70.0,22.3,1011.0
2012-11-06 07:00:00,25.3,14.1,50.0,110.0,11.2,1012.5
2012-11-06 10:00:00,21.8,15.4,67.0,140.0,5.4,1014.7
2012-11-06 13:00:00,19.7,16.2,80.0,210.0,5.4,1014.8
2012-11-06 16:00:00,19.4,16.2,82.0,,0.0,1012.7
2012-11-06 19:00:00,18.7,17.4,92.0,,0.0,1013.0
2012-11-06 22:00:00,20.5,17.3,82.0,,0.0,1013.7
2012-11-07 01:00:00,23.4,16.7,66.0,40.0,11.2,1012.6
2012-11-07 04:00:00,25.0,16.4,59.0,230.0,5.4,1009.9
2012-11-07 07:00:00,21.9,17.9,78.0,80.0,11.2,1008.3
2012-11-07 10:00:00,19.8,17.6,87.0,170.0,7.6,1009.7
2012-11-07 13:00:00,18.9,18.1,95.0,210.0,7.6,1009.6
2012-11-07 16:00:00,17.4,17.2,99.0,220.0,7.6,1009.1
2012-11-07 19:00:00,16.5,16.3,99.0,,0.0,1010.2
2012-11-07 22:00:00,22.4,15.3,64.0,140.0,11.2,1011.8
2012-11-08 01:00:00,26.9,13.3,43.0,350.0,9.4,1011.6
2012-11-08 04:00:00,25.9,15.6,53.0,60.0,20.5,1010.4
2012-11-08 07:00:00,20.5,15.5,73.0,20.0,13.0,1012.8
2012-11-08 10:00:00,18.1,16.8,92.0,20.0,11.2,1014.8
2012-11-08 13:00:00,17.9,16.9,94.0,,0.0,1015.2
2012-11-08 16:00:00,17.5,17.2,98.0,250.0,7.6,1013.6
2012-11-08 19:00:00,16.3,16.0,98.0,,0.0,1013.5
2012-11-08 22:00:00,20.7,16.3,76.0,360.0,1.8,1014.3
2012-11-09 01:00:00,26.4,12.8,43.0,260.0,11.2,1013.3
2012-11-09 04:00:00,29.2,8.3,27.0,240.0,20.5,1011.5
2012-11-09 07:00:00,27.2,3.0,21.0,230.0,24.1,1012.4
2012-11-09 10:00:00,18.5,13.4,72.0,170.0,24.1,1016.4
2012-11-09 13:00:00,16.3,12.3,77.0,170.0,11.2,1019.7
2012-11-09 16:00:00,14.5,11.6,83.0,,0.0,1019.9
2012-11-09 19:00:00,13.5,10.8,84.0,230.0,5.4,1021.1
2012-11-09 22:00:00,17.3,10.7,65.0,160.0,9.4,1022.8
2012-11-10 01:00:00,18.5,7.6,49.0,140.0,18.4,1023.2
2012-11-10 04:00:00,17.7,7.1,50.0,150.0,16.6,1022.8
2012-11-10 07:00:00,16.1,8.1,59.0,150.0,14.8,1024.0
2012-11-10 10:00:00,14.2,9.0,71.0,160.0,5.4,1026.4
2012-11-10 13:00:00,10.8,8.7,87.0,,0.0,1027.4
2012-11-10 16:00:00,11.5,9.2,86.0,,0.0,1026.5
2012-11-10 19:00:00,9.7,8.9,95.0,,0.0,1027.0
2012-11-10 22:00:00,17.7,6.2,47.0,70.0,9.4,1028.7
2012-11-11 01:00:00,21.9,4.9,33.0,110.0,13.0,1027.2
2012-11-11 04:00:00,21.8,5.2,34.0,90.0,20.5,1025.4
2012-11-11 07:00:00,19.7,7.8,46.0,80.0,16.6,1025.0
2012-11-11 10:00:00,14.3,7.3,63.0,50.0,5.4,1027.5
2012-11-11 13:00:00,9.7,7.3,85.0,,0.0,1027.8
2012-11-11 16:00:00,7.7,6.6,93.0,,0.0,1025.3
2012-11-11 19:00:00,6.5,6.1,97.0,,0.0,1025.1
2012-11-11 22:00:00,17.2,9.4,60.0,360.0,7.6,1024.9
2012-11-12 01:00:00,24.0,6.3,32.0,10.0,18.4,1022.0
2012-11-12 04:00:00,28.2,6.9,26.0,10.0,16.6,1018.2
2012-11-12 07:00:00,23.9,9.8,41.0,80.0,20.5,1017.2
2012-11-12 10:00:00,17.7,10.8,64.0,120.0,7.6,1018.7
2012-11-12 13:00:00,13.6,11.3,86.0,,0.0,1018.2
2012-11-12 16:00:00,12.3,10.5,89.0,150.0,13.0,1016.7
2012-11-12 19:00:00,14.3,8.3,67.0,200.0,11.2,1018.7
2012-11-12 22:00:00,19.7,6.8,43.0,150.0,11.2,1020.1
2012-11-13 01:00:00,23.4,9.0,40.0,110.0,11.2,1019.2
2012-11-13 04:00:00,20.9,9.8,49.0,120.0,20.5,1018.3
2012-11-13 07:00:00,17.8,9.7,59.0,150.0,20.5,1019.0
2012-11-13 10:00:00,16.7,10.1,65.0,180.0,7.6,1021.3
2012-11-13 13:00:00,14.4,12.8,90.0,,0.0,1021.8
2012-11-13 16:00:00,13.6,13.1,97.0,250.0,7.6,1019.5
2012-11-13 19:00:00,13.9,13.1,95.0,,0.0,1018.7
2012-11-13 22:00:00,14.9,14.1,95.0,220.0,7.6,1019.7
2012-11-14 01:00:00,18.7,13.5,72.0,40.0,14.8,1018.5
2012-11-14 04:00:00,18.2,12.4,69.0,80.0,14.8,1016.8
2012-11-14 07:00:00,17.9,12.6,71.0,100.0,11.2,1017.1
2012-11-14 10:00:00,16.0,14.0,88.0,220.0,5.4,1019.0
2012-11-14 13:00:00,15.7,14.2,91.0,,0.0,1018.4
2012-11-14 16:00:00,15.1,13.8,92.0,,0.0,1016.1
2012-11-14 19:00:00,15.5,14.4,93.0,,0.0,1014.9
2012-11-14 22:00:00,17.7,14.2,80.0,350.0,3.6,1015.4
2012-11-15 01:00:00,22.5,13.6,57.0,340.0,5.4,1013.2
2012-11-15 04:00:00,27.2,11.7,38.0,360.0,13.0,1010.1
2012-11-15 07:00:00,27.5,11.5,37.0,360.0,11.2,1008.8
2012-11-15 10:00:00,21.1,14.7,67.0,90.0,3.6,1011.0
2012-11-15 13:00:00,18.6,15.1,80.0,190.0,11.2,1011.7
2012-11-15 16:00:00,18.1,14.8,81.0,170.0,11.2,1010.4
2012-11-15 19:00:00,16.9,13.4,80.0,140.0,9.4,1010.3
2012-11-15 22:00:00,16.2,14.0,87.0,,0.0,1012.4
2012-11-16 01:00:00,17.0,13.7,81.0,,0.0,1011.4
2012-11-16 04:00:00,17.6,13.1,75.0,110.0,5.4,1010.9
2012-11-16 07:00:00,16.6,13.1,80.0,160.0,11.2,1011.2
2012-11-16 10:00:00,14.7,13.9,95.0,190.0,11.2,1013.9
2012-11-16 13:00:00,14.1,12.7,91.0,190.0,9.4,1015.6
2012-11-16 16:00:00,13.8,12.2,90.0,,0.0,1014.9
2012-11-16 19:00:00,13.8,12.4,91.0,,0.0,1015.3
2012-11-16 22:00:00,16.2,10.9,71.0,210.0,3.6,1016.8
2012-11-17 01:00:00,19.0,10.8,59.0,140.0,9.4,1016.0
2012-11-17 04:00:00,22.5,10.0,45.0,60.0,16.6,1013.9
2012-11-17 07:00:00,18.9,9.4,54.0,60.0,20.5,1013.7
2012-11-17 10:00:00,16.2,9.6,65.0,60.0,11.2,1014.6
2012-11-17 13:00:00,14.7,10.3,75.0,,0.0,1015.3
2012-11-17 16:00:00,13.5,11.2,86.0,,0.0,1013.5
2012-11-17 19:00:00,13.6,11.6,88.0,,0.0,1013.1
2012-11-17 22:00:00,19.6,11.6,60.0,350.0,13.0,1012.6
2012-11-18 01:00:00,23.6,11.3,46.0,30.0,27.7,1009.7
2012-11-18 04:00:00,27.1,12.3,40.0,10.0,22.3,1006.1
2012-11-18 07:00:00,22.6,13.4,56.0,90.0,16.6,1006.8
2012-11-18 10:00:00,15.5,8.7,64.0,170.0,24.1,1012.1
2012-11-18 13:00:00,13.0,8.3,73.0,260.0,3.6,1013.6
2012-11-18 16:00:00,10.8,6.7,76.0,170.0,5.4,1012.8
2012-11-18 19:00:00,7.9,6.8,93.0,,0.0,1013.7
2012-11-18 22:00:00,18.3,5.2,42.0,250.0,9.4,1014.1
2012-11-19 01:00:00,18.4,5.6,43.0,180.0,9.4,1013.7
2012-11-19 04:00:00,21.2,7.4,41.0,180.0,27.7,1015.3
2012-11-19 07:00:00,17.3,9.2,59.0,180.0,20.5,1017.4
2012-11-19 10:00:00,13.6,12.5,93.0,210.0,7.6,1020.0
2012-11-19 13:00:00,14.7,12.7,88.0,180.0,5.4,1021.2
2012-11-19 16:00:00,14.3,12.0,86.0,200.0,13.0,1020.8
2012-11-19 19:00:00,13.9,12.1,89.0,230.0,11.2,1021.3
2012-11-19 22:00:00,18.7,10.0,57.0,170.0,16.6,1022.6
2012-11-20 01:00:00,21.1,8.7,45.0,120.0,14.8,1022.5
2012-11-20 04:00:00,21.5,7.3,40.0,110.0,18.4,1021.4
2012-11-20 07:00:00,19.7,8.7,49.0,90.0,13.0,1021.2
2012-11-20 10:00:00,15.2,10.0,71.0,50.0,1.8,1021.8
2012-11-20 13:00:00,11.2,9.8,91.0,200.0,5.4,1020.7
2012-11-20 16:00:00,9.3,8.5,95.0,,0.0,1019.0
2012-11-20 19:00:00,7.5,7.1,97.0,,0.0,1018.3
2012-11-20 22:00:00,17.3,10.9,66.0,320.0,7.6,1018.1
2012-11-21 01:00:00,22.8,9.6,43.0,360.0,18.4,1014.3
2012-11-21 04:00:00,27.2,9.1,32.0,30.0,14.8,1011.1
2012-11-21 07:00:00,27.7,8.1,29.0,40.0,14.8,1009.4
2012-11-21 10:00:00,20.1,14.0,68.0,70.0,7.6,1011.1
2012-11-21 13:00:00,18.4,13.9,75.0,170.0,16.6,1012.0
2012-11-21 16:00:00,16.9,11.2,69.0,190.0,25.9,1014.3
2012-11-21 19:00:00,16.2,10.1,67.0,180.0,16.6,1016.1
2012-11-21 22:00:00,18.3,10.6,61.0,170.0,11.2,1017.4
2012-11-22 01:00:00,18.4,11.0,62.0,150.0,11.2,1017.4
2012-11-22 04:00:00,18.5,10.6,60.0,140.0,16.6,1017.0
2012-11-22 07:00:00,17.8,10.2,61.0,150.0,14.8,1017.0
2012-11-22 10:00:00,16.6,10.4,67.0,140.0,11.2,1019.7
2012-11-22 13:00:00,15.9,10.6,71.0,,0.0,1020.0
2012-11-22 16:00:00,14.8,10.6,76.0,,0.0,1018.5
2012-11-22 19:00:00,13.3,10.3,82.0,,0.0,1018.8
2012-11-22 22:00:00,18.3,10.1,59.0,230.0,1.8,1020.4
2012-11-23 01:00:00,20.8,10.6,52.0,110.0,9.4,1019.8
2012-11-23 04:00:00,23.4,9.4,41.0,20.0,14.8,1017.5
2012-11-23 07:00:00,20.7,10.8,53.0,80.0,16.6,1018.1
2012-11-23 10:00:00,17.1,11.1,68.0,100.0,5.4,1019.7
2012-11-23 13:00:00,15.7,11.5,76.0,,0.0,1019.7
2012-11-23 16:00:00,14.9,11.9,82.0,,0.0,1018.0
2012-11-23 19:00:00,15.1,12.8,86.0,,0.0,1018.3
2012-11-23 22:00:00,19.8,13.5,67.0,350.0,5.4,1018.8
2012-11-24 01:00:00,25.3,13.8,49.0,20.0,16.6,1016.6
2012-11-24 04:00:00,28.3,14.2,42.0,20.0,11.2,1013.4
2012-11-24 07:00:00,25.8,16.1,55.0,60.0,18.4,1012.1
2012-11-24 10:00:00,20.9,15.9,73.0,100.0,7.6,1014.1
2012-11-24 13:00:00,18.8,15.7,82.0,190.0,5.4,1014.1
2012-11-24 16:00:00,16.5,14.7,89.0,,0.0,1012.5
2012-11-24 19:00:00,15.3,14.7,96.0,,0.0,1013.3
2012-11-24 22:00:00,24.6,16.6,61.0,,0.0,1014.0
2012-11-25 01:00:00,35.1,,,220.0,22.3,1012.8
2012-11-25 04:00:00,35.2,9.6,21.0,90.0,20.5,1011.5
2012-11-25 07:00:00,32.0,8.9,24.0,100.0,14.8,1012.3
2012-11-25 10:00:00,24.2,14.0,53.0,110.0,9.4,1015.0
2012-11-25 13:00:00,18.8,13.9,73.0,190.0,7.6,1015.1
2012-11-25 16:00:00,16.8,13.5,81.0,,0.0,1014.2
2012-11-25 19:00:00,15.8,14.0,89.0,,0.0,1015.4
2012-11-25 22:00:00,20.6,16.2,76.0,70.0,5.4,1016.1
2012-11-26 01:00:00,27.3,16.6,52.0,20.0,11.2,1014.0
2012-11-26 04:00:00,28.0,18.4,56.0,70.0,14.8,1011.6
2012-11-26 07:00:00,23.7,19.4,77.0,20.0,11.2,1013.4
2012-11-26 10:00:00,20.9,17.7,82.0,,0.0,1014.8
2012-11-26 13:00:00,19.5,18.5,94.0,40.0,7.6,1015.5
2012-11-26 16:00:00,19.7,18.5,93.0,,0.0,1012.3
2012-11-26 19:00:00,19.5,18.5,94.0,170.0,5.4,1012.0
2012-11-26 22:00:00,21.3,18.1,82.0,50.0,5.4,1014.2
2012-11-27 01:00:00,24.1,17.6,67.0,50.0,7.6,1014.9
2012-11-27 04:00:00,26.2,17.6,59.0,60.0,11.2,1014.1
2012-11-27 07:00:00,22.0,16.9,73.0,120.0,16.6,1014.6
2012-11-27 10:00:00,18.7,18.0,96.0,30.0,13.0,1017.7
2012-11-27 13:00:00,18.9,17.7,93.0,,0.0,1017.4
2012-11-27 16:00:00,17.5,17.0,97.0,,0.0,1015.9
2012-11-27 19:00:00,16.7,16.5,99.0,,0.0,1016.7
2012-11-27 22:00:00,20.0,17.2,84.0,240.0,1.8,1018.4
2012-11-28 01:00:00,20.2,18.0,87.0,70.0,11.2,1018.0
2012-11-28 04:00:00,21.4,17.2,77.0,60.0,13.0,1016.1
2012-11-28 07:00:00,20.3,16.9,81.0,110.0,9.4,1015.4
2012-11-28 10:00:00,18.8,18.0,95.0,,0.0,1017.1
2012-11-28 13:00:00,18.6,17.4,93.0,,0.0,1016.5
2012-11-28 16:00:00,18.5,17.7,95.0,,0.0,1015.4
2012-11-28 19:00:00,18.4,17.8,96.0,,0.0,1015.6
2012-11-28 22:00:00,20.4,18.3,88.0,330.0,9.4,1016.9
2012-11-29 01:00:00,25.0,17.7,64.0,10.0,9.4,1015.5
2012-11-29 04:00:00,28.9,18.4,53.0,360.0,14.8,1012.6
2012-11-29 07:00:00,28.1,18.8,57.0,70.0,20.5,1011.5
2012-11-29 10:00:00,22.9,17.8,73.0,80.0,9.4,1013.7
2012-11-29 13:00:00,20.3,17.5,84.0,,0.0,1014.4
2012-11-29 16:00:00,18.5,17.3,93.0,260.0,5.4,1013.3
2012-11-29 19:00:00,17.9,17.4,97.0,,0.0,1012.9
2012-11-29 22:00:00,24.7,18.9,70.0,10.0,1.8,1013.2
2012-11-30 01:00:00,32.3,20.2,49.0,20.0,5.4,1011.5
2012-11-30 04:00:00,34.9,20.8,44.0,,0.0,1009.5
2012-11-30 07:00:00,31.7,20.0,50.0,70.0,9.4,1008.8
2012-11-30 10:00:00,26.4,20.7,71.0,,0.0,1011.5
2012-11-30 13:00:00,23.2,20.3,84.0,120.0,9.4,1013.2
2012-11-30 16:00:00,22.6,21.2,92.0,340.0,3.6,1012.1
2012-11-30 19:00:00,22.2,21.7,97.0,,0.0,1012.1
2012-11-30 22:00:00,24.1,22.0,88.0,,0.0,1013.5
2012-12-01 01:00:00,27.9,21.7,69.0,,0.0,1012.0
2012-12-01 04:00:00,35.8,19.3,38.0,300.0,1.8,1009.9
2012-12-01 07:00:00,33.4,15.4,34.0,240.0,22.3,1010.5
2012-12-01 10:00:00,28.1,15.1,45.0,50.0,9.4,1011.9
2012-12-01 13:00:00,24.5,17.5,65.0,210.0,5.4,1012.2
2012-12-01 16:00:00,22.9,18.0,74.0,160.0,3.6,1010.8
2012-12-01 19:00:00,21.9,18.3,80.0,50.0,5.4,1010.8
2012-12-01 22:00:00,24.0,15.5,59.0,130.0,14.8,1013.3
2012-12-02 01:00:00,25.5,15.5,54.0,110.0,16.6,1013.5
2012-12-02 04:00:00,24.4,15.3,57.0,140.0,14.8,1012.8
2012-12-02 07:00:00,20.2,14.8,71.0,140.0,16.6,1013.4
2012-12-02 10:00:00,17.5,15.1,86.0,150.0,11.2,1016.0
2012-12-02 13:00:00,16.3,15.8,97.0,220.0,3.6,1016.3
2012-12-02 16:00:00,16.5,15.9,96.0,,0.0,1013.0
2012-12-02 19:00:00,16.7,16.5,99.0,,0.0,1012.9
2012-12-02 22:00:00,17.9,16.8,93.0,190.0,1.8,1012.6
2012-12-03 01:00:00,20.3,16.7,80.0,20.0,13.0,1010.9
2012-12-03 04:00:00,23.1,16.4,66.0,50.0,11.2,1006.6
2012-12-03 07:00:00,22.6,17.1,71.0,50.0,14.8,1004.8
2012-12-03 10:00:00,20.2,16.8,81.0,120.0,3.6,1006.0
2012-12-03 13:00:00,17.6,17.0,96.0,30.0,5.4,1005.3
2012-12-03 16:00:00,17.0,16.7,98.0,,0.0,1003.4
2012-12-03 19:00:00,14.4,13.8,96.0,,0.0,1003.7
2012-12-03 22:00:00,21.5,4.5,33.0,240.0,27.7,1004.5
2012-12-04 01:00:00,25.7,3.6,24.0,250.0,29.5,1003.5
2012-12-04 04:00:00,28.5,-0.6,15.0,230.0,27.7,1002.2
2012-12-04 07:00:00,26.1,-0.1,18.0,250.0,24.1,1003.6
2012-12-04 10:00:00,17.8,11.1,65.0,140.0,18.4,1007.2
2012-12-04 13:00:00,13.8,11.1,84.0,,0.0,1009.1
2012-12-04 16:00:00,14.6,-0.3,36.0,280.0,13.0,1007.6
2012-12-04 19:00:00,10.1,4.7,69.0,340.0,5.4,1006.3
2012-12-04 22:00:00,18.9,0.9,30.0,240.0,38.9,1006.5
2012-12-05 01:00:00,22.0,1.1,25.0,250.0,46.4,1006.3
2012-12-05 04:00:00,24.6,0.8,21.0,250.0,38.9,1007.0
2012-12-05 07:00:00,23.2,-1.0,20.0,240.0,37.1,1008.1
2012-12-05 10:00:00,16.2,8.2,59.0,140.0,11.2,1012.4
2012-12-05 13:00:00,11.8,8.3,79.0,,0.0,1014.2
2012-12-05 16:00:00,8.6,7.4,92.0,190.0,1.8,1014.0
2012-12-05 19:00:00,7.2,6.6,96.0,,0.0,1016.0
2012-12-05 22:00:00,18.8,3.0,35.0,220.0,13.0,1017.6
2012-12-06 01:00:00,23.1,7.6,37.0,10.0,11.2,1017.5
2012-12-06 04:00:00,23.2,8.9,40.0,110.0,22.3,1017.0
2012-12-06 07:00:00,20.0,8.0,46.0,90.0,18.4,1018.3
2012-12-06 10:00:00,15.3,8.3,63.0,140.0,3.6,1021.8
2012-12-06 13:00:00,13.8,8.8,72.0,180.0,9.4,1023.1
2012-12-06 16:00:00,13.8,9.0,73.0,110.0,7.6,1022.0
2012-12-06 19:00:00,14.6,9.8,73.0,170.0,7.6,1022.8
2012-12-06 22:00:00,18.4,8.6,53.0,,0.0,1023.9
2012-12-07 01:00:00,22.4,9.9,45.0,10.0,16.6,1022.9
2012-12-07 04:00:00,23.1,10.5,45.0,10.0,20.5,1020.8
2012-12-07 07:00:00,20.4,12.1,59.0,60.0,18.4,1020.0
2012-12-07 10:00:00,17.9,12.6,71.0,40.0,9.4,1021.3
2012-12-07 13:00:00,16.9,13.4,80.0,180.0,9.4,1021.1
2012-12-07 16:00:00,16.6,13.5,82.0,,0.0,1019.4
2012-12-07 19:00:00,15.3,13.7,90.0,,0.0,1019.1
2012-12-07 22:00:00,21.4,14.5,65.0,290.0,5.4,1019.4
2012-12-08 01:00:00,27.6,14.6,45.0,60.0,13.0,1016.6
2012-12-08 04:00:00,30.0,16.1,43.0,70.0,24.1,1013.5
2012-12-08 07:00:00,26.7,16.6,54.0,60.0,24.1,1013.3
2012-12-08 10:00:00,22.8,17.0,70.0,90.0,7.6,1014.8
2012-12-08 13:00:00,20.0,16.8,82.0,,0.0,1014.1
2012-12-08 16:00:00,17.2,16.1,93.0,,0.0,1012.5
2012-12-08 19:00:00,18.5,17.3,93.0,,0.0,1012.6
2012-12-08 22:00:00,23.1,18.2,74.0,150.0,14.8,1014.6
2012-12-09 01:00:00,25.8,14.0,48.0,150.0,24.1,1015.6
2012-12-09 04:00:00,21.3,11.6,54.0,170.0,24.1,1018.0
2012-12-09 07:00:00,19.3,9.5,53.0,160.0,27.7,1019.9
2012-12-09 10:00:00,17.3,10.2,63.0,180.0,27.7,1022.3
2012-12-09 13:00:00,17.1,10.5,65.0,190.0,18.4,1023.5
2012-12-09 16:00:00,15.3,12.6,84.0,220.0,13.0,1022.8
2012-12-09 19:00:00,16.3,11.5,73.0,180.0,11.2,1023.7
2012-12-09 22:00:00,16.8,11.9,73.0,170.0,13.0,1025.9
2012-12-10 01:00:00,18.2,11.5,65.0,130.0,16.6,1026.6
2012-12-10 04:00:00,17.8,11.6,67.0,160.0,22.3,1026.6
2012-12-10 07:00:00,18.2,10.1,59.0,160.0,20.5,1026.3
2012-12-10 10:00:00,17.2,10.1,63.0,160.0,13.0,1028.0
2012-12-10 13:00:00,16.9,10.0,64.0,190.0,13.0,1027.8
2012-12-10 16:00:00,16.5,10.1,66.0,180.0,13.0,1026.6
2012-12-10 19:00:00,15.8,9.2,65.0,200.0,13.0,1026.8
2012-12-10 22:00:00,19.8,9.4,51.0,170.0,16.6,1027.9
2012-12-11 01:00:00,22.7,10.5,46.0,140.0,18.4,1027.4
2012-12-11 04:00:00,22.4,10.9,48.0,170.0,20.5,1025.7
2012-12-11 07:00:00,19.7,12.9,65.0,160.0,16.6,1025.7
2012-12-11 10:00:00,18.3,13.4,73.0,170.0,13.0,1026.7
2012-12-11 13:00:00,17.1,13.4,79.0,,0.0,1026.6
2012-12-11 16:00:00,16.6,14.8,89.0,200.0,7.6,1025.4
2012-12-11 19:00:00,15.6,13.6,88.0,,0.0,1025.6
2012-12-11 22:00:00,21.7,14.6,64.0,10.0,7.6,1027.3
2012-12-12 01:00:00,22.5,13.0,55.0,50.0,13.0,1026.6
2012-12-12 04:00:00,24.5,11.5,44.0,80.0,14.8,1024.2
2012-12-12 07:00:00,25.2,11.7,43.0,70.0,18.4,1023.0
2012-12-12 10:00:00,19.4,12.2,63.0,90.0,5.4,1024.5
